Date,Open,High,Low,Close,Adj Close,Volume
2013-10-11,3.931150,4.023900,3.931150,4.023900,4.023900,1056073
2013-10-14,4.045310,4.066710,4.027470,4.063140,4.063140,1446203
2013-10-15,4.066710,4.080980,4.041740,4.073850,4.073850,692226
2013-10-16,4.041740,4.048870,3.941860,3.959690,3.959690,3668171
2013-10-17,3.991800,4.009630,3.924020,3.931150,3.931150,8059295
2013-10-18,3.977530,3.977530,3.931150,3.970390,3.970390,961113
2013-10-21,3.970390,4.066710,3.963260,4.066710,4.066710,983470
2013-10-22,4.027470,4.084550,4.016770,4.027470,4.027470,866337
2013-10-23,4.027470,4.048870,3.902620,3.927590,3.927590,3037228
2013-10-24,3.906180,3.931150,3.884780,3.913320,3.913320,3494963
2013-10-25,3.909750,3.909750,3.788460,3.809870,3.809870,1495652
2013-10-28,3.817000,3.827700,3.777760,3.802730,3.802730,908027
2013-10-29,3.781330,3.827700,3.606530,3.699280,3.699280,2694867
2013-10-30,3.695710,3.763490,3.685010,3.759920,3.759920,949565
2013-10-31,3.763490,3.763490,3.713550,3.717120,3.717120,538874
2013-11-01,3.749220,3.749220,3.663610,3.702850,3.702850,544146
2013-11-04,3.709980,3.742090,3.706410,3.720680,3.720680,639580
2013-11-05,3.702850,3.774190,3.685010,3.770630,3.770630,707456
2013-11-06,3.749220,3.799160,3.738520,3.742090,3.742090,362015
2013-11-07,3.731390,3.731390,3.677880,3.685010,3.685010,508328
2013-11-08,3.685010,3.685010,3.620800,3.631500,3.631500,236959
2013-11-11,3.638640,3.656470,3.602960,3.645770,3.645770,17477356
2013-11-12,3.652910,3.674310,3.635070,3.674310,3.674310,1199193
2013-11-13,3.674310,3.674310,3.606530,3.613660,3.613660,1386963
2013-11-14,3.592260,3.656470,3.577990,3.656470,3.656470,1915488
2013-11-15,3.656470,3.763490,3.656470,3.734950,3.734950,2492546
2013-11-18,3.770630,3.824140,3.749220,3.820570,3.820570,2522727
2013-11-19,3.817000,3.849110,3.806300,3.838400,3.838400,3735739
2013-11-20,3.849110,3.877640,3.824140,3.877640,3.877640,2453151
2013-11-21,3.877640,3.877640,3.834840,3.863380,3.863380,2034448
2013-11-22,3.863380,3.881210,3.834840,3.841970,3.841970,2064357
2013-11-25,3.841970,3.870510,3.817000,3.827700,3.827700,4372871
2013-11-26,3.841970,3.845540,3.813430,3.841970,3.841970,1091230
2013-11-27,3.831270,3.884780,3.831270,3.881210,3.881210,1820756
2013-11-28,3.877640,3.941860,3.877640,3.920450,3.920450,3393796
2013-11-29,3.945420,3.945420,3.913320,3.938290,3.938290,1324629
2013-12-02,3.852670,3.899050,3.567290,3.770630,3.770630,2733032
2013-12-03,3.656470,3.856240,3.656470,3.852670,3.852670,2118056
2013-12-04,3.852670,3.952560,3.852670,3.924020,3.924020,1953780
2013-12-05,3.913320,3.948990,3.792030,3.924020,3.924020,459988
2013-12-06,3.874080,3.931150,3.874080,3.916880,3.916880,778294
2013-12-09,3.931150,4.138060,3.916880,3.941860,3.941860,994097
2013-12-10,3.945420,3.959690,3.924020,3.941860,3.941860,1152303
2013-12-11,3.941860,3.941860,3.877640,3.902620,3.902620,831387
2013-12-12,3.895480,3.938290,3.895480,3.909750,3.909750,956440
2013-12-13,3.799160,3.924020,3.788460,3.916880,3.916880,1419929
2013-12-16,3.916880,3.920450,3.845540,3.849110,3.849110,936174
2013-12-17,3.849110,3.849110,3.813430,3.824140,3.824140,1761029
2013-12-18,3.827700,3.841970,3.813430,3.817000,3.817000,462003
2013-12-19,3.841970,3.849110,3.781330,3.788460,3.788460,309619
2013-12-20,3.788460,3.795600,3.724250,3.738520,3.738520,603565
2013-12-23,3.717120,3.749220,3.677880,3.731390,3.731390,878645
2013-12-24,3.734950,3.792030,3.731390,3.752790,3.752790,1474795
2013-12-25,3.763490,3.802730,3.742090,3.799160,3.799160,1611980
2013-12-26,3.795600,3.799160,3.731390,3.731390,3.731390,1215990
2013-12-27,3.738520,3.802730,3.727820,3.792030,3.792030,934911
2013-12-30,3.806300,3.820570,3.792030,3.802730,3.802730,1009280
2013-12-31,3.802730,3.824140,3.774190,3.820570,3.820570,52407512
2014-01-02,3.806300,3.841970,3.802730,3.841970,3.841970,1272955
2014-01-03,3.827700,3.831270,3.788460,3.817000,3.817000,15980197
2014-01-06,3.784890,3.784890,3.706410,3.709980,3.709980,83925046
2014-01-07,3.709980,3.734950,3.685010,3.724250,3.724250,1141315
2014-01-08,3.724250,3.763490,3.713550,3.727820,3.727820,12857042
2014-01-09,3.727820,3.759920,3.692150,3.692150,3.692150,7217064
2014-01-10,3.688580,3.688580,3.613660,3.620800,3.620800,6190525
2014-01-13,3.620800,3.645770,3.581560,3.602960,3.602960,8015440
2014-01-14,3.606530,3.667170,3.588690,3.667170,3.667170,741431
2014-01-15,3.667170,3.695710,3.660040,3.688580,3.688580,1902901
2014-01-16,3.695710,3.720680,3.688580,3.709980,3.709980,217055
2014-01-17,3.702850,3.702850,3.660040,3.660040,3.660040,181171
2014-01-20,3.660040,3.663610,3.613660,3.635070,3.635070,875766
2014-01-21,3.635070,3.685010,3.620800,3.677880,3.677880,338604
2014-01-22,3.720680,3.788460,3.702850,3.788460,3.788460,1413117
2014-01-23,3.788460,3.838400,3.784890,3.817000,3.817000,32966414
2014-01-24,3.781330,3.884780,3.781330,3.877640,3.877640,62518857
2014-01-27,3.863380,3.913320,3.838400,3.874080,3.874080,9107423
2014-01-28,3.859810,3.902620,3.834840,3.866940,3.866940,9506115
2014-01-29,3.870510,3.902620,3.866940,3.895480,3.895480,541761
2014-01-30,3.888350,3.899050,3.859810,3.874080,3.874080,1254089
2014-02-07,3.852670,3.948990,3.841970,3.948990,3.948990,1351640
2014-02-10,3.948990,4.066710,3.948990,4.063140,4.063140,9256709
2014-02-11,4.038170,4.095250,4.023900,4.073850,4.073850,15254208
2014-02-12,4.084550,4.116650,4.059580,4.116650,4.116650,18151315
2014-02-13,4.098820,4.130920,4.052440,4.056010,4.056010,2424294
2014-02-14,4.063140,4.123790,4.048870,4.123790,4.123790,2467391
2014-02-17,4.130920,4.202270,4.130920,4.202270,4.202270,2516618
2014-02-18,4.212970,4.220100,4.173730,4.191570,4.191570,26063162
2014-02-19,4.195130,4.220100,4.166590,4.195130,4.195130,5138513
2014-02-20,4.195130,4.202270,4.120220,4.134490,4.134490,2137369
2014-02-21,4.141620,4.141620,4.070280,4.109520,4.109520,9268953
2014-02-24,4.056010,4.102380,4.027470,4.091680,4.091680,5354676
2014-02-25,4.084550,4.127350,3.920450,3.948990,3.948990,6528499
2014-02-26,3.934720,3.973960,3.866940,3.970390,3.970390,11398111
2014-02-27,4.009630,4.038170,3.913320,3.916880,3.916880,5263015
2014-02-28,3.916880,3.959690,3.863380,3.959690,3.959690,4763744
2014-03-03,3.963260,4.045310,3.952560,4.041740,4.041740,3151605
2014-03-04,4.045310,4.048870,3.995360,4.038170,4.038170,12419876
2014-03-05,4.041740,4.059580,4.013200,4.016770,4.016770,15621173
2014-03-06,4.020340,4.031040,3.966830,4.013200,4.013200,6130758
2014-03-07,4.023900,4.038170,3.981100,3.998930,3.998930,2185305
2014-03-10,3.981100,3.981100,3.841970,3.849110,3.849110,3707160
2014-03-11,3.884780,3.884780,3.817000,3.852670,3.852670,10716320
2014-03-12,3.849110,3.877640,3.795600,3.852670,3.852670,3174269
2014-03-13,3.852670,3.895480,3.845540,3.895480,3.895480,2630856
2014-03-14,3.891910,3.899050,3.849110,3.870510,3.870510,8000296
2014-03-17,3.902620,3.956120,3.870510,3.956120,3.956120,4160311
2014-03-18,3.959690,3.995360,3.959690,3.977530,3.977530,2289721
2014-03-19,3.956120,3.970390,3.924020,3.963260,3.963260,2412419
2014-03-20,3.963260,3.988230,3.863380,3.863380,3.863380,1386212
2014-03-21,3.859810,3.981100,3.813430,3.934720,3.934720,5352281
2014-03-24,3.963260,3.981100,3.927590,3.970390,3.970390,3861316
2014-03-25,3.970390,3.995360,3.948990,3.970390,3.970390,2649266
2014-03-26,3.977530,3.995360,3.973960,3.984660,3.984660,4312630
2014-03-27,3.984660,3.984660,3.920450,3.931150,3.931150,4327241
2014-03-28,3.924020,3.934720,3.838400,3.845540,3.845540,6746409
2014-03-31,3.852670,3.906180,3.802730,3.824140,3.824140,2247953
2014-04-01,3.824140,3.884780,3.820570,3.884780,3.884780,4144802
2014-04-02,3.899050,3.906180,3.874080,3.888350,3.888350,3733450
2014-04-03,3.884780,3.906180,3.866940,3.881210,3.881210,3147106
2014-04-04,3.870510,3.924020,3.870510,3.920450,3.920450,5370676
2014-04-08,3.924020,3.970390,3.906180,3.966830,3.966830,5460147
2014-04-09,3.973960,4.002500,3.973960,4.002500,4.002500,6011936
2014-04-10,4.013200,4.034610,3.998930,4.020340,4.020340,10371976
2014-04-11,4.009630,4.013200,3.984660,4.002500,4.002500,3543777
2014-04-14,4.002500,4.038170,3.998930,4.034610,4.034610,4748950
2014-04-15,4.034610,4.034610,3.998930,4.006070,4.006070,3196824
2014-04-16,3.998930,4.006070,3.977530,4.002500,4.002500,3862848
2014-04-17,4.006070,4.016770,3.995360,3.998930,3.998930,1953135
2014-04-18,3.970390,4.016770,3.970390,4.016770,4.016770,4753280
2014-04-21,4.006070,4.020340,3.945420,3.948990,3.948990,5045715
2014-04-22,3.959690,3.959690,3.870510,3.927590,3.927590,6488249
2014-04-23,3.920450,3.938290,3.899050,3.909750,3.909750,5164985
2014-04-24,3.909750,3.913320,3.870510,3.870510,3.870510,2697261
2014-04-25,3.870510,3.870510,3.784890,3.784890,3.784890,7419666
2014-04-28,3.809870,3.809870,3.670740,3.670740,3.670740,2473333
2014-04-29,3.677880,3.720680,3.670740,3.720680,3.720680,7257052
2014-04-30,3.709980,3.756360,3.706410,3.749220,3.749220,5156323
2014-05-05,3.745650,3.781330,3.731390,3.781330,3.781330,1792833
2014-05-06,3.774190,3.813430,3.774190,3.795600,3.795600,3535317
2014-05-07,3.784890,3.784890,3.731390,3.734950,3.734950,2566374
2014-05-08,3.731390,3.784890,3.720680,3.738520,3.738520,2538011
2014-05-09,3.734950,3.738520,3.674310,3.702850,3.702850,4547626
2014-05-12,3.717120,3.799160,3.717120,3.799160,3.799160,3332075
2014-05-13,3.806300,3.806300,3.649340,3.792030,3.792030,4182979
2014-05-14,3.784890,3.802730,3.774190,3.781330,3.781330,1596646
2014-05-15,3.784890,3.784890,3.713550,3.720680,3.720680,808373
2014-05-16,3.717120,3.717120,3.674310,3.713550,3.713550,3498167
2014-05-19,3.706410,3.706410,3.670740,3.685010,3.685010,2589339
2014-05-20,3.702850,3.738520,3.699280,3.702850,3.702850,6430032
2014-05-21,3.702850,3.734950,3.656470,3.734950,3.734950,4759860
2014-05-22,3.734950,3.781330,3.731390,3.734950,3.734950,5465353
2014-05-23,3.738520,3.781330,3.734950,3.781330,3.781330,3706953
2014-05-26,3.806300,3.820570,3.792030,3.820570,3.820570,3474326
2014-05-27,3.817000,3.827700,3.799160,3.806300,3.806300,3568527
2014-05-28,3.806300,3.859810,3.802730,3.852670,3.852670,3949580
2014-05-29,3.845540,3.866940,3.806300,3.809870,3.809870,3916555
2014-05-30,3.809870,3.831270,3.788460,3.820570,3.820570,2948288
2014-06-03,3.831270,3.838400,3.809870,3.809870,3.809870,3951627
2014-06-04,3.809870,3.809870,3.752790,3.781330,3.781330,1568969
2014-06-05,3.781330,3.824140,3.777760,3.824140,3.824140,2088448
2014-06-06,3.824140,3.827700,3.788460,3.813430,3.813430,2220502
2014-06-09,3.806300,3.824140,3.781330,3.784890,3.784890,1703538
2014-06-10,3.799160,3.834840,3.777760,3.834840,3.834840,1621343
2014-06-11,3.834840,3.852670,3.824140,3.852670,3.852670,6659686
2014-06-12,3.845540,3.849110,3.827700,3.845540,3.845540,788203
2014-06-13,3.841970,3.891910,3.838400,3.888350,3.888350,2745137
2014-06-16,3.891910,3.909750,3.888350,3.906180,3.906180,3727990
2014-06-17,3.906180,3.906180,3.870510,3.874080,3.874080,2400786
2014-06-18,3.877640,3.881210,3.849110,3.856240,3.856240,2696922
2014-06-19,3.856240,3.859810,3.738520,3.749220,3.749220,5443179
2014-06-20,3.749220,3.784890,3.749220,3.784890,3.784890,3370570
2014-06-23,3.788460,3.831270,3.763490,3.813430,3.813430,2879949
2014-06-24,3.813430,3.841970,3.809870,3.838400,3.838400,2227142
2014-06-25,3.827700,3.827700,3.802730,3.817000,3.817000,1151350
2014-06-26,3.817000,3.866940,3.817000,3.866940,3.866940,1656411
2014-06-27,3.874080,3.909750,3.856240,3.888350,3.888350,2517765
2014-06-30,3.888350,3.931150,3.888350,3.927590,3.927590,2636997
2014-07-01,3.927590,3.956120,3.920450,3.956120,3.956120,3093513
2014-07-02,3.952560,3.984660,3.941860,3.984660,3.984660,2540636
2014-07-03,3.984660,4.031040,3.973960,4.023900,4.023900,6335030
2014-07-04,4.023900,4.027470,4.002500,4.013200,4.013200,1666970
2014-07-07,4.013200,4.034610,3.995360,4.020340,4.020340,3004643
2014-07-08,4.027470,4.048870,3.991800,4.048870,4.048870,5585174
2014-07-09,4.034610,4.056010,3.984660,3.988230,3.988230,3219973
2014-07-10,3.984660,4.013200,3.981100,3.984660,3.984660,4878213
2014-07-11,3.981100,4.045310,3.981100,4.038170,4.038170,5175179
2014-07-14,4.045310,4.098820,4.038170,4.095250,4.095250,9525621
2014-07-15,4.095250,4.109520,4.070280,4.102380,4.102380,6580485
2014-07-16,4.098820,4.116650,4.056010,4.070280,4.070280,4461913
2014-07-17,4.070280,4.070280,4.013200,4.041740,4.041740,3922064
2014-07-18,4.031040,4.077410,4.020340,4.048870,4.048870,5476146
2014-07-21,4.048870,4.059580,4.023900,4.038170,4.038170,2820236
2014-07-22,4.038170,4.095250,4.038170,4.095250,4.095250,8395084
2014-07-23,4.095250,4.109520,4.052440,4.066710,4.066710,1789221
2014-07-24,4.073850,4.088110,4.016770,4.063140,4.063140,4592747
2014-07-25,4.059580,4.102380,4.059580,4.098820,4.098820,8388292
2014-07-28,4.102380,4.173730,4.102380,4.170160,4.170160,3506592
2014-07-29,4.170160,4.227240,4.170160,4.209400,4.209400,15102983
2014-07-30,4.212970,4.245080,4.191570,4.216540,4.216540,10733861
2014-07-31,4.223670,4.270050,4.216540,4.266480,4.266480,6642819
2014-08-01,4.273610,4.280750,4.209400,4.227240,4.227240,7012322
2014-08-04,4.227240,4.284320,4.223670,4.284320,4.284320,10764635
2014-08-05,4.287880,4.305720,4.270050,4.302150,4.302150,3223246
2014-08-06,4.312850,4.344960,4.280750,4.334260,4.334260,2551301
2014-08-07,4.316420,4.359230,4.287880,4.295020,4.295020,3488830
2014-08-08,4.284320,4.327120,4.284320,4.316420,4.316420,10175861
2014-08-11,4.330690,4.384200,4.327120,4.384200,4.384200,6426959
2014-08-12,4.391330,4.409170,4.377060,4.409170,4.409170,5369593
2014-08-13,4.419870,4.419870,4.355660,4.409170,4.409170,8212255
2014-08-14,4.409170,4.437710,4.369930,4.380630,4.380630,3417832
2014-08-15,4.369930,4.441280,4.369930,4.434140,4.434140,6446851
2014-08-18,4.455550,4.512620,4.448410,4.498350,4.498350,13563163
2014-08-19,4.516190,4.523320,4.466250,4.509050,4.509050,6917575
2014-08-20,4.480520,4.537590,4.480520,4.509050,4.509050,7779469
2014-08-21,4.509050,4.516190,4.451980,4.501920,4.501920,4270188
2014-08-22,4.501920,4.537590,4.484080,4.530460,4.530460,2955134
2014-08-25,4.548290,4.551860,4.487650,4.494790,4.494790,4832871
2014-08-26,4.494790,4.505490,4.398470,4.423440,4.423440,7733959
2014-08-27,4.423440,4.441280,4.409170,4.427010,4.427010,21041955
2014-08-28,4.419870,4.437710,4.373500,4.387770,4.387770,9093915
2014-08-29,4.362800,4.441280,4.362800,4.441280,4.441280,4376285
2014-09-01,4.466250,4.516190,4.448410,4.516190,4.516190,3904081
2014-09-02,4.530460,4.591100,4.523320,4.587540,4.587540,8913293
2014-09-03,4.626780,4.637480,4.576830,4.623210,4.623210,9928174
2014-09-04,4.619640,4.662450,4.605370,4.655310,4.655310,12075937
2014-09-05,4.673150,4.687420,4.633910,4.676720,4.676720,11697028
2014-09-09,4.690990,4.715960,4.648180,4.712390,4.712390,11516557
2014-09-10,4.690990,4.723090,4.669580,4.719520,4.719520,5630251
2014-09-11,4.726660,4.776600,4.673150,4.712390,4.712390,8072823
2014-09-12,4.701690,4.780170,4.694550,4.769470,4.769470,10124352
2014-09-15,4.748060,4.819410,4.748060,4.812270,4.812270,8915463
2014-09-16,4.815840,4.826540,4.648180,4.655310,4.655310,12054587
2014-09-17,4.648180,4.698120,4.608940,4.694550,4.694550,20412337
2014-09-18,4.676720,4.726660,4.662450,4.726660,4.726660,9276450
2014-09-19,4.726660,4.776600,4.712390,4.769470,4.769470,9975892
2014-09-22,4.762330,4.762330,4.687420,4.701690,4.701690,12882450
2014-09-23,4.698120,4.765900,4.698120,4.765900,4.765900,13309138
2014-09-24,4.755200,4.833680,4.740930,4.830110,4.830110,16204287
2014-09-25,4.851510,4.872920,4.798010,4.822980,4.822980,11716263
2014-09-26,4.815840,4.847950,4.780170,4.840810,4.840810,10518169
2014-09-29,4.847950,4.894320,4.844380,4.894320,4.894320,10077668
2014-09-30,4.894320,4.933560,4.890750,4.926430,4.926430,9366466
2014-10-08,4.940700,5.012040,4.922860,5.012040,5.012040,14146158
2014-10-09,5.015610,5.026310,4.944260,5.015610,5.015610,12758375
2014-10-10,5.001340,5.019180,4.962100,4.990640,4.990640,9480838
2014-10-13,4.940700,4.994210,4.912160,4.994210,4.994210,28173012
2014-10-14,4.983500,5.022740,4.937130,4.972800,4.972800,13352770
2014-10-15,4.969240,4.997770,4.929990,4.994210,4.994210,13979042
2014-10-16,4.969240,5.015610,4.915730,4.919290,4.919290,16087831
2014-10-17,4.912160,4.922860,4.776600,4.869350,4.869350,14672176
2014-10-20,4.887190,4.937130,4.876490,4.937130,4.937130,15538822
2014-10-21,4.937130,4.951400,4.887190,4.890750,4.890750,19385731
2014-10-22,4.883620,4.908590,4.826540,4.830110,4.830110,12202658
2014-10-23,4.822980,4.840810,4.740930,4.769470,4.769470,12379492
2014-10-24,4.798010,4.812270,4.762330,4.783740,4.783740,7248425
2014-10-27,4.762330,4.819410,4.744500,4.819410,4.819410,9524167
2014-10-28,4.826540,4.937130,4.826540,4.933560,4.933560,11714999
2014-10-29,4.954970,5.012040,4.929990,5.008480,5.008480,14780473
2014-10-30,5.004910,5.033450,4.983500,4.997770,4.997770,16719605
2014-10-31,5.001340,5.022740,4.947830,5.001340,5.001340,13354019
2014-11-03,5.008480,5.044150,5.004910,5.040580,5.040580,20737247
2014-11-04,5.033450,5.047720,4.990640,5.012040,5.012040,13574982
2014-11-05,5.015610,5.022740,4.987070,5.004910,5.004910,19044106
2014-11-06,5.004910,5.040580,4.969240,5.040580,5.040580,20568467
2014-11-07,5.040580,5.058420,4.962100,4.987070,4.987070,20621099
2014-11-10,5.026310,5.040580,4.958530,5.040580,5.040580,18173347
2014-11-11,5.044150,5.047720,4.840810,4.887190,4.887190,15704586
2014-11-12,4.869350,4.972800,4.862220,4.969240,4.969240,23136304
2014-11-13,4.965670,4.976370,4.894320,4.929990,4.929990,21988607
2014-11-14,4.915730,4.926430,4.865780,4.915730,4.915730,22735764
2014-11-17,4.912160,4.994210,4.908590,4.969240,4.969240,15997017
2014-11-18,4.962100,4.983500,4.954970,4.965670,4.965670,16720115
2014-11-19,4.965670,5.012040,4.965670,4.990640,4.990640,24086143
2014-11-20,4.972800,4.997770,4.969240,4.983500,4.983500,10636113
2014-11-21,4.983500,5.040580,4.983500,5.040580,5.040580,23115793
2014-11-24,5.069120,5.140470,5.069120,5.122630,5.122630,27155263
2014-11-25,5.115490,5.197540,5.115490,5.197540,5.197540,23821590
2014-11-26,5.215380,5.233210,5.176140,5.215380,5.215380,33837169
2014-11-27,5.226080,5.258190,5.208240,5.258190,5.258190,14361490
2014-11-28,5.243920,5.272450,5.197540,5.240350,5.240350,14498120
2014-12-01,5.247480,5.247480,5.183270,5.215380,5.215380,11801911
2014-12-02,5.190410,5.286720,5.190410,5.283160,5.283160,30255392
2014-12-03,5.286720,5.482920,5.251050,5.350940,5.350940,29210832
2014-12-04,5.386610,5.490060,5.347370,5.457950,5.457950,21521170
2014-12-05,5.468660,5.504330,5.179710,5.347370,5.347370,16252519
2014-12-08,5.240350,5.447250,5.240350,5.418710,5.418710,14044023
2014-12-09,5.404440,5.468660,5.176140,5.197540,5.197540,13986305
2014-12-10,5.129760,5.429420,5.129760,5.400880,5.400880,15240749
2014-12-11,5.386610,5.493630,5.347370,5.468660,5.468660,14924580
2014-12-12,5.429420,5.515030,5.429420,5.500760,5.500760,30565046
2014-12-15,5.497190,5.593510,5.461520,5.589940,5.589940,19888010
2014-12-16,5.547140,5.604210,5.543570,5.600650,5.600650,16178728
2014-12-17,5.589940,5.589940,5.493630,5.557840,5.557840,18053816
2014-12-18,5.536430,5.597080,5.493630,5.572110,5.572110,11821935
2014-12-19,5.547140,5.582810,5.422280,5.522170,5.522170,17824959
2014-12-22,5.475790,5.518600,5.279590,5.311700,5.311700,17517737
2014-12-23,5.279590,5.340230,5.183270,5.193970,5.193970,11726604
2014-12-24,5.169000,5.261750,5.169000,5.261750,5.261750,17018941
2014-12-25,5.254620,5.365200,5.251050,5.365200,5.365200,16938925
2014-12-26,5.361640,5.422280,5.325960,5.418710,5.418710,7818708
2014-12-29,5.418710,5.450820,5.318830,5.336670,5.336670,17902051
2014-12-30,5.333100,5.361640,5.240350,5.243920,5.243920,29099455
2014-12-31,5.276020,5.386610,5.208240,5.311700,5.311700,15368578
2015-01-05,5.311700,5.425850,5.300990,5.397310,5.397310,8285104
2015-01-06,5.350940,5.482920,5.315260,5.479360,5.479360,7335781
2015-01-07,5.525730,5.525730,5.429420,5.482920,5.482920,4177300
2015-01-08,5.479360,5.490060,5.404440,5.432980,5.432980,4993791
2015-01-09,5.390180,5.490060,5.390180,5.404440,5.404440,10691361
2015-01-12,5.393740,5.393740,5.300990,5.325960,5.325960,8078492
2015-01-13,5.300990,5.422280,5.243920,5.400880,5.400880,13738271
2015-01-14,5.368770,5.418710,5.343800,5.379470,5.379470,14565581
2015-01-15,5.372340,5.475790,5.293860,5.468660,5.468660,11880248
2015-01-16,5.457950,5.518600,5.422280,5.518600,5.518600,11687354
2015-01-19,5.350940,5.472220,5.222510,5.279590,5.279590,11943071
2015-01-20,5.304560,5.465090,5.300990,5.465090,5.465090,6435838
2015-01-21,5.490060,5.607780,5.479360,5.600650,5.600650,11206505
2015-01-22,5.625620,5.707660,5.604210,5.693400,5.693400,14200157
2015-01-23,5.700530,5.743340,5.607780,5.639890,5.639890,7865108
2015-01-26,5.632750,5.764740,5.618480,5.761170,5.761170,13524784
2015-01-27,5.768310,5.789710,5.668420,5.775440,5.775440,14329479
2015-01-28,5.714800,5.811120,5.714800,5.746900,5.746900,22206233
2015-01-29,5.714800,5.750470,5.675560,5.711230,5.711230,10668126
2015-01-30,5.700530,5.746900,5.639890,5.643450,5.643450,16400476
2015-02-02,5.618480,5.664860,5.550700,5.618480,5.618480,9404365
2015-02-03,5.632750,5.732640,5.632750,5.721930,5.721930,12320507
2015-02-04,5.721930,5.746900,5.686260,5.693400,5.693400,9390362
2015-02-05,5.779010,5.807550,5.650590,5.654150,5.654150,24914766
2015-02-06,5.654150,5.664860,5.515030,5.543570,5.543570,21212108
2015-02-09,5.547140,5.561410,5.493630,5.511460,5.511460,10810272
2015-02-10,5.479360,5.582810,5.479360,5.579240,5.579240,7945056
2015-02-11,5.582810,5.650590,5.582810,5.639890,5.639890,11438113
